"rgn_name","rgn_id","product","year","tonnes","usd","usd_ix0","usd_coef","tonnes_mdl","tonnes_orig","tonnes_ix0","tonnes_coef","usd_mdl","usd_orig","tonnes_peak","usd_peak","usd_peak_product_weight","usd_rel","tonnes_rel_orig","tonnes_rel"
"New Caledonia",5,"ornamentals",1990,0,0,,,,0,,,,0,4.55,118.3,0.108462455303933,0,0,0
"New Caledonia",5,"ornamentals",1991,0,0,,,,0,,,,0,4.55,118.3,0.108462455303933,0,0,0
"New Caledonia",5,"ornamentals",1992,0,0,,,,0,,,,0,4.55,118.3,0.108462455303933,0,0,0
"New Caledonia",5,"ornamentals",1993,0,0,,,,0,,,,0,4.55,118.3,0.108462455303933,0,0,0
"New Caledonia",5,"ornamentals",1994,0,0,,,,0,,,,0,4.55,118.3,0.108462455303933,0,0,0
"New Caledonia",5,"ornamentals",1995,0,0,,,,0,,,,0,4.55,118.3,0.108462455303933,0,0,0
"New Caledonia",5,"ornamentals",1996,0,0,,,,0,,,,0,4.55,118.3,0.108462455303933,0,0,0
"New Caledonia",5,"ornamentals",1997,4,131,,,,4,,,,131,4.55,118.3,0.108462455303933,1,0.879120879120879,0.879120879120879
"New Caledonia",5,"ornamentals",1998,5,111,,,,5,,,,111,4.55,118.3,0.108462455303933,0.938292476754015,1,1
"New Caledonia",5,"ornamentals",1999,1,20,,,,1,,,,20,4.55,118.3,0.108462455303933,0.169061707523246,0.21978021978022,0.21978021978022
"New Caledonia",5,"ornamentals",2000,7,96,,,,7,,,,96,4.55,118.3,0.108462455303933,0.811496196111581,1,1
"New Caledonia",5,"ornamentals",2001,7,112,,,,7,,,,112,4.55,118.3,0.108462455303933,0.946745562130178,1,1
"New Caledonia",5,"ornamentals",2002,4,87,,,,4,,,,87,4.55,118.3,0.108462455303933,0.73541842772612,0.879120879120879,0.879120879120879
"New Caledonia",5,"ornamentals",2003,5,105,,,,5,,,,105,4.55,118.3,0.108462455303933,0.887573964497041,1,1
"New Caledonia",5,"ornamentals",2004,5,120,,,,5,,,,120,4.55,118.3,0.108462455303933,1,1,1
"New Caledonia",5,"ornamentals",2005,4,106,,,,4,,,,106,4.55,118.3,0.108462455303933,0.896027049873204,0.879120879120879,0.879120879120879
"New Caledonia",5,"ornamentals",2006,3,101,,,,3,,,,101,4.55,118.3,0.108462455303933,0.853761622992392,0.659340659340659,0.659340659340659
"New Caledonia",5,"ornamentals",2007,4,113,,,,4,,,,113,4.55,118.3,0.108462455303933,0.95519864750634,0.879120879120879,0.879120879120879
"New Caledonia",5,"ornamentals",2008,4,141,,,,4,,,,141,4.55,118.3,0.108462455303933,1,0.879120879120879,0.879120879120879
"New Caledonia",5,"ornamentals",2009,3,132,,,,3,,,,132,4.55,118.3,0.108462455303933,1,0.659340659340659,0.659340659340659
"New Caledonia",5,"ornamentals",2010,6,182,,,,6,,,,182,4.55,118.3,0.108462455303933,1,1,1
"New Caledonia",5,"seaweeds",2006,0,0,,,,0,,,,0,0,0,0,1,1,1
"New Caledonia",5,"seaweeds",2007,0,0,,,,0,,,,0,0,0,0,1,1,1
"New Caledonia",5,"seaweeds",2008,0,0,,,,0,,,,0,0,0,0,1,1,1
"New Caledonia",5,"seaweeds",2009,0,0,,,,0,,,,0,0,0,0,1,1,1
"New Caledonia",5,"seaweeds",2010,0,0,,,,0,,,,0,0,0,0,1,1,1
"New Caledonia",5,"shells",1999,98,351,,,,98,,,,351,222.95,972.4,0.891537544696067,0.36096256684492,0.43956043956044,0.43956043956044
"New Caledonia",5,"shells",2000,96,333,,,,96,,,,333,222.95,972.4,0.891537544696067,0.342451665981078,0.43058981834492,0.43058981834492
"New Caledonia",5,"shells",2001,343,542,,,,343,,,,542,222.95,972.4,0.891537544696067,0.55738379267791,1,1
"New Caledonia",5,"shells",2002,78,238,,,,78,,,,238,222.95,972.4,0.891537544696067,0.244755244755245,0.349854227405248,0.349854227405248
"New Caledonia",5,"shells",2003,100,365,,,,100,,,,365,222.95,972.4,0.891537544696067,0.375359934183464,0.448531060775959,0.448531060775959
"New Caledonia",5,"shells",2004,120,484,,,,120,,,,484,222.95,972.4,0.891537544696067,0.497737556561086,0.53823727293115,0.53823727293115
"New Caledonia",5,"shells",2005,153,699,,,,153,,,,699,222.95,972.4,0.891537544696067,0.718839983545866,0.686252522987217,0.686252522987217
"New Caledonia",5,"shells",2006,187,1129,,,,187,,,,1129,222.95,972.4,0.891537544696067,1,0.838753083651043,0.838753083651043
"New Caledonia",5,"shells",2007,198,1097,,,,198,,,,1097,222.95,972.4,0.891537544696067,1,0.888091500336398,0.888091500336398
"New Caledonia",5,"shells",2008,199,1124,,,,199,,,,1124,222.95,972.4,0.891537544696067,1,0.892576810944158,0.892576810944158
"New Caledonia",5,"shells",2009,277,1496,,,,277,,,,1496,222.95,972.4,0.891537544696067,1,1,1
"New Caledonia",5,"shells",2010,228,1205,,,,228,,,,1205,222.95,972.4,0.891537544696067,1,1,1
"New Caledonia",5,"sponges",2002,0,0,,,,0,,,,0,0,0,0,1,1,1
"New Caledonia",5,"sponges",2003,0,0,,,,0,,,,0,0,0,0,1,1,1
"New Caledonia",5,"sponges",2004,0,0,,,,0,,,,0,0,0,0,1,1,1
"New Caledonia",5,"sponges",2005,0,0,,,,0,,,,0,0,0,0,1,1,1
"New Caledonia",5,"sponges",2006,0,0,,,,0,,,,0,0,0,0,1,1,1
"New Caledonia",5,"sponges",2007,0,0,,,,0,,,,0,0,0,0,1,1,1
"New Caledonia",5,"sponges",2008,0,0,,,,0,,,,0,0,0,0,1,1,1
"New Caledonia",5,"sponges",2009,0,0,,,,0,,,,0,0,0,0,1,1,1
"New Caledonia",5,"sponges",2010,0,0,,,,0,,,,0,0,0,0,1,1,1
"Vanuatu",6,"corals",1998,25,34,,,,25,,,,34,40.95,142.35,0.213035019455253,0.238847910080787,0.61050061050061,0.61050061050061
"Vanuatu",6,"corals",1999,48,54,,,,48,,,,54,40.95,142.35,0.213035019455253,0.379346680716544,1,1
"Vanuatu",6,"corals",2000,0,0,,,,0,,,,0,40.95,142.35,0.213035019455253,0,0,0
"Vanuatu",6,"corals",2001,29,99,,,,29,,,,99,40.95,142.35,0.213035019455253,0.695468914646997,0.708180708180708,0.708180708180708
"Vanuatu",6,"corals",2002,59,57,,,,59,,,,57,40.95,142.35,0.213035019455253,0.400421496311907,1,1
"Vanuatu",6,"corals",2003,63,219,,,,63,,,,219,40.95,142.35,0.213035019455253,1,1,1
"Vanuatu",6,"corals",2004,36,41,,,,36,,,,41,40.95,142.35,0.213035019455253,0.288022479803302,0.879120879120879,0.879120879120879
"Vanuatu",6,"corals",2005,32,15,,,,32,,,,15,40.95,142.35,0.213035019455253,0.105374077976818,0.781440781440781,0.781440781440781
"Vanuatu",6,"corals",2006,0,0,,,,0,,,,0,40.95,142.35,0.213035019455253,0,0,0
"Vanuatu",6,"corals",2007,0,0,,,,0,,,,0,40.95,142.35,0.213035019455253,0,0,0
"Vanuatu",6,"corals",2008,0,0,,,,0,,,,0,40.95,142.35,0.213035019455253,0,0,0
"Vanuatu",6,"corals",2009,0,0,,,,0,,,,0,40.95,142.35,0.213035019455253,0,0,0
"Vanuatu",6,"corals",2010,0,0,,,,0,,,,0,40.95,142.35,0.213035019455253,0,0,0
"Vanuatu",6,"ornamentals",2003,,366,0,,,,,,,366,0,430.3,0.643968871595331,0.850569370206832,,0.850569370206832
"Vanuatu",6,"ornamentals",2004,,475,0,,,,,,,475,0,430.3,0.643968871595331,1,,1
"Vanuatu",6,"ornamentals",2005,,662,0,,,,,,,662,0,430.3,0.643968871595331,1,,1
"Vanuatu",6,"ornamentals",2006,0,0,0,,,0,,,,0,0,430.3,0.643968871595331,0,1,1
"Vanuatu",6,"ornamentals",2007,0,0,0,,,0,,,,0,0,430.3,0.643968871595331,0,1,1
"Vanuatu",6,"ornamentals",2008,0,0,0,,,0,,,,0,0,430.3,0.643968871595331,0,1,1
"Vanuatu",6,"ornamentals",2009,0,0,0,,,0,,,,0,0,430.3,0.643968871595331,0,1,1
"Vanuatu",6,"ornamentals",2010,0,0,0,,,0,,,,0,0,430.3,0.643968871595331,0,1,1
"Vanuatu",6,"shells",2001,12,15,,,,12,,,,15,16.9,95.55,0.142996108949416,0.156985871271586,0.710059171597633,0.710059171597633
"Vanuatu",6,"shells",2002,0,0,,,,0,,,,0,16.9,95.55,0.142996108949416,0,0,0
"Vanuatu",6,"shells",2003,0,0,,,,0,,,,0,16.9,95.55,0.142996108949416,0,0,0
"Vanuatu",6,"shells",2004,0,0,,,,0,,,,0,16.9,95.55,0.142996108949416,0,0,0
"Vanuatu",6,"shells",2005,12,13,,,,12,,,,13,16.9,95.55,0.142996108949416,0.136054421768707,0.710059171597633,0.710059171597633
"Vanuatu",6,"shells",2006,11,55,,,,11,,,,55,16.9,95.55,0.142996108949416,0.575614861329147,0.650887573964497,0.650887573964497
"Vanuatu",6,"shells",2007,2,7,,,,2,,,,7,16.9,95.55,0.142996108949416,0.0732600732600733,0.118343195266272,0.118343195266272
"Vanuatu",6,"shells",2008,10,25,,,,10,,,,25,16.9,95.55,0.142996108949416,0.261643118785976,0.591715976331361,0.591715976331361
"Vanuatu",6,"shells",2009,26,147,,,,26,,,,147,16.9,95.55,0.142996108949416,1,1,1
"Vanuatu",6,"shells",2010,17,108,,,,17,,,,108,16.9,95.55,0.142996108949416,1,1,1
"Solomon Islands",7,"corals",1998,391,1007,,,,391,,,,1007,273,654.55,0.57183418512209,1,1,1
"Solomon Islands",7,"corals",1999,238,810,,,,238,,,,810,273,654.55,0.57183418512209,1,0.871794871794872,0.871794871794872
"Solomon Islands",7,"corals",2000,169,642,,,,169,,,,642,273,654.55,0.57183418512209,0.980826522038041,0.619047619047619,0.619047619047619
"Solomon Islands",7,"corals",2001,143,813,,,,143,,,,813,273,654.55,0.57183418512209,1,0.523809523809524,0.523809523809524
"Solomon Islands",7,"corals",2002,266,624,,,,266,,,,624,273,654.55,0.57183418512209,0.953326713008937,0.974358974358974,0.974358974358974
"Solomon Islands",7,"corals",2003,131,526,,,,131,,,,526,273,654.55,0.57183418512209,0.803605530517149,0.47985347985348,0.47985347985348
"Solomon Islands",7,"corals",2004,194,886,,,,194,,,,886,273,654.55,0.57183418512209,1,0.710622710622711,0.710622710622711
"Solomon Islands",7,"corals",2005,282,946,,,,282,,,,946,273,654.55,0.57183418512209,1,1,1
"Solomon Islands",7,"corals",2006,378,799,,,,378,,,,799,273,654.55,0.57183418512209,1,1,1
"Solomon Islands",7,"corals",2007,397,696,,,,397,,,,696,273,654.55,0.57183418512209,1,1,1
"Solomon Islands",7,"corals",2008,420,800,,,,420,,,,800,273,654.55,0.57183418512209,1,1,1
"Solomon Islands",7,"corals",2009,280,850,,,,280,,,,850,273,654.55,0.57183418512209,1,1,1
"Solomon Islands",7,"corals",2010,238,734,,,,238,,,,734,273,654.55,0.57183418512209,1,0.871794871794872,0.871794871794872
"Solomon Islands",7,"ornamentals",1996,56.0961682337478,50,33.1086037812152,0.459751289050652,56.0961682337478,,,,,50,92.95,126.1,0.110164679159568,0.396510705789056,0.603509071906916,0.603509071906916
"Solomon Islands",7,"ornamentals",1997,43.2231321403296,22,33.1086037812152,0.459751289050652,43.2231321403296,,,,,22,92.95,126.1,0.110164679159568,0.174464710547185,0.465014869718446,0.465014869718446
"Solomon Islands",7,"ornamentals",1998,49.6596501870387,36,33.1086037812152,0.459751289050652,49.6596501870387,,,,,36,92.95,126.1,0.110164679159568,0.285487708168121,0.534261970812681,0.534261970812681
"Solomon Islands",7,"ornamentals",1999,55.6364169446972,49,33.1086037812152,0.459751289050652,55.6364169446972,,,,,49,92.95,126.1,0.110164679159568,0.388580491673275,0.598562850400185,0.598562850400185
"Solomon Islands",7,"ornamentals",2000,34.4878576483672,3,33.1086037812152,0.459751289050652,34.4878576483672,,,,,3,92.95,126.1,0.110164679159568,0.0237906423473434,0.371036661090556,0.371036661090556
"Solomon Islands",7,"ornamentals",2001,122.300353857042,194,33.1086037812152,0.459751289050652,122.300353857042,,,,,194,92.95,126.1,0.110164679159568,1,1,1
"Solomon Islands",7,"ornamentals",2002,41,43,33.1086037812152,0.459751289050652,52.8779092103933,41,,,,43,92.95,126.1,0.110164679159568,0.340999206978588,0.441097364174287,0.441097364174287
"Solomon Islands",7,"ornamentals",2003,54,55,33.1086037812152,0.459751289050652,58.3949246790011,54,,,,55,92.95,126.1,0.110164679159568,0.436161776367962,0.580957504034427,0.580957504034427
"Solomon Islands",7,"ornamentals",2004,80,66,33.1086037812152,0.459751289050652,63.4521888585583,80,,,,66,92.95,126.1,0.110164679159568,0.523394131641554,0.860677783754707,0.860677783754707
"Solomon Islands",7,"ornamentals",2005,102,73,33.1086037812152,0.459751289050652,66.6704478819128,102,,,,73,92.95,126.1,0.110164679159568,0.578905630452022,1,1
"Solomon Islands",7,"ornamentals",2006,143,96,33.1086037812152,0.459751289050652,77.2447275300779,143,,,,96,92.95,126.1,0.110164679159568,0.761300555114988,1,1
"Solomon Islands",7,"ornamentals",2007,100,106,33.1086037812152,0.459751289050652,81.8422404205844,100,,,,106,92.95,126.1,0.110164679159568,0.840602696272799,1,1
"Solomon Islands",7,"ornamentals",2008,69,68,33.1086037812152,0.459751289050652,64.3716914366596,69,,,,68,92.95,126.1,0.110164679159568,0.539254559873117,0.742334588488435,0.742334588488435
"Solomon Islands",7,"ornamentals",2009,0,126,33.1086037812152,0.459751289050652,91.0372662015974,0,,,,126,92.95,126.1,0.110164679159568,0.999206978588422,0,0
"Solomon Islands",7,"ornamentals",2010,0,0,33.1086037812152,0.459751289050652,33.1086037812152,0,,,,0,92.95,126.1,0.110164679159568,0,0,0
"Solomon Islands",7,"seaweeds",2004,168,148,,,,168,,,,148,235.3,364,0.318001135718342,0.406593406593407,0.713982150446239,0.713982150446239
"Solomon Islands",7,"seaweeds",2005,362,282,,,,362,,,,282,235.3,364,0.318001135718342,0.774725274725275,1,1
"Solomon Islands",7,"seaweeds",2006,147,106,,,,147,,,,106,235.3,364,0.318001135718342,0.291208791208791,0.624734381640459,0.624734381640459
"Solomon Islands",7,"seaweeds",2007,105,94,,,,105,,,,94,235.3,364,0.318001135718342,0.258241758241758,0.446238844028899,0.446238844028899
"Solomon Islands",7,"seaweeds",2008,50,60,,,,50,,,,60,235.3,364,0.318001135718342,0.164835164835165,0.212494687632809,0.212494687632809
"Solomon Islands",7,"seaweeds",2009,150,170,,,,150,,,,170,235.3,364,0.318001135718342,0.467032967032967,0.637484062898428,0.637484062898428
"Solomon Islands",7,"seaweeds",2010,344,560,,,,344,,,,560,235.3,364,0.318001135718342,1,1,1
"Palau",8,"corals",1998,50,195,,,,50,,,,195,62.4,156.65,0.5935960591133,1,0.801282051282051,0.801282051282051
"Palau",8,"corals",1999,38,4,,,,38,,,,4,62.4,156.65,0.5935960591133,0.02553463134376,0.608974358974359,0.608974358974359
"Palau",8,"corals",2000,20,3,,,,20,,,,3,62.4,156.65,0.5935960591133,0.01915097350782,0.32051282051282,0.32051282051282
"Palau",8,"corals",2001,0,0,,,,0,,,,0,62.4,156.65,0.5935960591133,0,0,0
"Palau",8,"corals",2002,0,0,,,,0,,,,0,62.4,156.65,0.5935960591133,0,0,0
"Palau",8,"corals",2003,0,3,,,,0,,,,3,62.4,156.65,0.5935960591133,0.01915097350782,0,0
"Palau",8,"corals",2004,0,0,,,,0,,,,0,62.4,156.65,0.5935960591133,0,0,0
"Palau",8,"corals",2005,55,241,,,,55,,,,241,62.4,156.65,0.5935960591133,1,0.881410256410256,0.881410256410256
"Palau",8,"corals",2006,14,8,,,,14,,,,8,62.4,156.65,0.5935960591133,0.0510692626875199,0.224358974358974,0.224358974358974
"Palau",8,"corals",2007,1,13,,,,1,,,,13,62.4,156.65,0.5935960591133,0.0829875518672199,0.016025641025641,0.016025641025641
"Palau",8,"corals",2008,96,54,,,,96,,,,54,62.4,156.65,0.5935960591133,0.34471752314076,1,1
"Palau",8,"corals",2009,0,0,,,,0,,,,0,62.4,156.65,0.5935960591133,0,0,0
"Palau",8,"corals",2010,0,4,,,,0,,,,4,62.4,156.65,0.5935960591133,0.02553463134376,0,0
"Palau",8,"ornamentals",1995,,19,0,,,,,,,19,0,68.25,0.258620689655172,0.278388278388278,,0.278388278388278
"Palau",8,"ornamentals",1996,,1,0,,,,,,,1,0,68.25,0.258620689655172,0.0146520146520147,,0.0146520146520147
"Palau",8,"ornamentals",1997,,0,0,,,,,,,0,0,68.25,0.258620689655172,0,,0
"Palau",8,"ornamentals",1998,,3,0,,,,,,,3,0,68.25,0.258620689655172,0.043956043956044,,0.043956043956044
"Palau",8,"ornamentals",1999,,0,0,,,,,,,0,0,68.25,0.258620689655172,0,,0
"Palau",8,"ornamentals",2000,,0,0,,,,,,,0,0,68.25,0.258620689655172,0,,0
"Palau",8,"ornamentals",2001,,0,0,,,,,,,0,0,68.25,0.258620689655172,0,,0
"Palau",8,"ornamentals",2002,,57,0,,,,,,,57,0,68.25,0.258620689655172,0.835164835164835,,0.835164835164835
"Palau",8,"ornamentals",2003,,105,0,,,,,,,105,0,68.25,0.258620689655172,1,,1
"Palau",8,"ornamentals",2004,,90,0,,,,,,,90,0,68.25,0.258620689655172,1,,1
"Palau",8,"ornamentals",2005,,62,0,,,,,,,62,0,68.25,0.258620689655172,0.908424908424908,,0.908424908424908
"Palau",8,"ornamentals",2006,,65,0,,,,,,,65,0,68.25,0.258620689655172,0.952380952380952,,0.952380952380952
"Palau",8,"ornamentals",2007,,66,0,,,,,,,66,0,68.25,0.258620689655172,0.967032967032967,,0.967032967032967
"Palau",8,"ornamentals",2008,0,0,0,,,0,,,,0,0,68.25,0.258620689655172,0,1,1
"Palau",8,"ornamentals",2009,0,0,0,,,0,,,,0,0,68.25,0.258620689655172,0,1,1
"Palau",8,"ornamentals",2010,0,0,0,,,0,,,,0,0,68.25,0.258620689655172,0,1,1
"Palau",8,"seaweeds",2002,1,41,,,,1,,,,41,0.65,26.65,0.100985221674877,1,1,1
"Palau",8,"seaweeds",2003,0,0,,,,0,,,,0,0.65,26.65,0.100985221674877,0,0,0
"Palau",8,"seaweeds",2004,0,0,,,,0,,,,0,0.65,26.65,0.100985221674877,0,0,0
"Palau",8,"seaweeds",2005,0,0,,,,0,,,,0,0.65,26.65,0.100985221674877,0,0,0
"Palau",8,"seaweeds",2006,0,0,,,,0,,,,0,0.65,26.65,0.100985221674877,0,0,0
"Palau",8,"seaweeds",2007,0,0,,,,0,,,,0,0.65,26.65,0.100985221674877,0,0,0
"Palau",8,"seaweeds",2008,0,0,,,,0,,,,0,0.65,26.65,0.100985221674877,0,0,0
"Palau",8,"seaweeds",2009,0,0,,,,0,,,,0,0.65,26.65,0.100985221674877,0,0,0
"Palau",8,"seaweeds",2010,0,0,,,,0,,,,0,0.65,26.65,0.100985221674877,0,0,0
"Palau",8,"shells",2003,3,4,,,,3,,,,4,5.85,12.35,0.0467980295566502,0.323886639676113,0.512820512820513,0.512820512820513
"Palau",8,"shells",2004,0,0,,,,0,,,,0,5.85,12.35,0.0467980295566502,0,0,0
"Palau",8,"shells",2005,0,0,,,,0,,,,0,5.85,12.35,0.0467980295566502,0,0,0
"Palau",8,"shells",2006,6,19,,,,6,,,,19,5.85,12.35,0.0467980295566502,1,1,1
"Palau",8,"shells",2007,0,0,,,,0,,,,0,5.85,12.35,0.0467980295566502,0,0,0
"Palau",8,"shells",2008,0,0,,,,0,,,,0,5.85,12.35,0.0467980295566502,0,0,0
"Palau",8,"shells",2009,0,0,,,,0,,,,0,5.85,12.35,0.0467980295566502,0,0,0
"Palau",8,"shells",2010,9,4,,,,9,,,,4,5.85,12.35,0.0467980295566502,0.323886639676113,1,1
"Micronesia",9,"corals",1998,26,129,,,,26,,,,129,104,112.45,0.584459459459459,1,0.25,0.25
"Micronesia",9,"corals",1999,44,173,,,,44,,,,173,104,112.45,0.584459459459459,1,0.423076923076923,0.423076923076923
"Micronesia",9,"corals",2000,16,44,,,,16,,,,44,104,112.45,0.584459459459459,0.391285015562472,0.153846153846154,0.153846153846154
"Micronesia",9,"corals",2001,0,0,,,,0,,,,0,104,112.45,0.584459459459459,0,0,0
"Micronesia",9,"corals",2002,12,137,,,,12,,,,137,104,112.45,0.584459459459459,1,0.115384615384615,0.115384615384615
"Micronesia",9,"corals",2003,3,44,,,,3,,,,44,104,112.45,0.584459459459459,0.391285015562472,0.0288461538461538,0.0288461538461538
"Micronesia",9,"corals",2004,0,8,,,,0,,,,8,104,112.45,0.584459459459459,0.0711427301022677,0,0
"Micronesia",9,"corals",2005,40,39,,,,40,,,,39,104,112.45,0.584459459459459,0.346820809248555,0.384615384615385,0.384615384615385
"Micronesia",9,"corals",2006,151,79,,,,151,,,,79,104,112.45,0.584459459459459,0.702534459759893,1,1
"Micronesia",9,"corals",2007,24,66,,,,24,,,,66,104,112.45,0.584459459459459,0.586927523343708,0.230769230769231,0.230769230769231
"Micronesia",9,"corals",2008,15,24,,,,15,,,,24,104,112.45,0.584459459459459,0.213428190306803,0.144230769230769,0.144230769230769
"Micronesia",9,"corals",2009,2,48,,,,2,,,,48,104,112.45,0.584459459459459,0.426856380613606,0.0192307692307692,0.0192307692307692
"Micronesia",9,"corals",2010,160,116,,,,160,,,,116,104,112.45,0.584459459459459,1,1,1
"Micronesia",9,"ornamentals",1991,2.35322598806441,40,0.792590924445445,0.0390158765904741,2.35322598806441,,,,,40,5.2,26,0.135135135135135,1,0.452543459243156,0.452543459243156
"Micronesia",9,"ornamentals",1992,2.35322598806441,40,0.792590924445445,0.0390158765904741,2.35322598806441,,,,,40,5.2,26,0.135135135135135,1,0.452543459243156,0.452543459243156
"Micronesia",9,"ornamentals",1993,0.792590924445445,0,0.792590924445445,0.0390158765904741,0.792590924445445,,,,,0,5.2,26,0.135135135135135,0,0.152421331624124,0.152421331624124
"Micronesia",9,"ornamentals",1994,0.792590924445445,0,0.792590924445445,0.0390158765904741,0.792590924445445,,,,,0,5.2,26,0.135135135135135,0,0.152421331624124,0.152421331624124
"Micronesia",9,"ornamentals",1995,0.792590924445445,0,0.792590924445445,0.0390158765904741,0.792590924445445,,,,,0,5.2,26,0.135135135135135,0,0.152421331624124,0.152421331624124
"Micronesia",9,"ornamentals",1996,1.53389257966445,19,0.792590924445445,0.0390158765904741,1.53389257966445,,,,,19,5.2,26,0.135135135135135,0.730769230769231,0.294979342243164,0.294979342243164
"Micronesia",9,"ornamentals",1997,1.29979732012161,13,0.792590924445445,0.0390158765904741,1.29979732012161,,,,,13,5.2,26,0.135135135135135,0.5,0.249961023100309,0.249961023100309
"Micronesia",9,"ornamentals",1998,1,33,0.792590924445445,0.0390158765904741,2.08011485193109,1,,,,33,5.2,26,0.135135135135135,1,0.192307692307692,0.192307692307692
"Micronesia",9,"ornamentals",1999,8,18,0.792590924445445,0.0390158765904741,1.49487670307398,8,,,,18,5.2,26,0.135135135135135,0.692307692307692,1,1
"Micronesia",9,"ornamentals",2000,5,10,0.792590924445445,0.0390158765904741,1.18274969035019,5,,,,10,5.2,26,0.135135135135135,0.384615384615385,0.961538461538461,0.961538461538461
"Micronesia",9,"ornamentals",2001,2,3,0.792590924445445,0.0390158765904741,0.909638554216867,2,,,,3,5.2,26,0.135135135135135,0.115384615384615,0.384615384615385,0.384615384615385
"Micronesia",9,"ornamentals",2002,0,2,0.792590924445445,0.0390158765904741,0.870622677626393,0,,,,2,5.2,26,0.135135135135135,0.0769230769230769,0,0
"Micronesia",9,"ornamentals",2003,0,27,0.792590924445445,0.0390158765904741,1.84601959238825,0,,,,27,5.2,26,0.135135135135135,1,0,0
"Micronesia",9,"ornamentals",2004,0,21,0.792590924445445,0.0390158765904741,1.6119243328454,0,,,,21,5.2,26,0.135135135135135,0.807692307692308,0,0
"Micronesia",9,"ornamentals",2005,0,4,0.792590924445445,0.0390158765904741,0.948654430807341,0,,,,4,5.2,26,0.135135135135135,0.153846153846154,0,0
