iucn_sid,loiczid,deep
133076,92776,1
133076,92777,1
133076,92778,1
133076,92801,1
133076,92802,1
133076,92803,1
133076,92804,1
133076,92805,1
133076,92806,1
133076,93310,0
133076,93311,0
133076,93312,1
133076,93313,1
133076,93314,0
133076,93315,0
133076,93484,0
133076,93485,0
133076,93486,1
133076,93487,1
133076,93488,1
133076,93489,1
133076,93490,1
133076,93491,0
133076,93492,0
133076,93493,0
133076,93494,1
133076,93495,1
133076,93496,1
133076,93497,1
133076,93521,1
133076,93522,1
133076,93523,0
133076,93524,1
133076,93525,1
133076,94030,0
133076,94031,0
133076,94032,1
133076,94033,1
133076,94034,0
133076,94035,0
133076,94204,0
133076,94205,0
133076,94206,1
133076,94207,1
133076,94208,0
133076,94209,0
133076,94210,0
133076,94211,0
133076,94212,0
133076,94213,0
133076,94241,1
133076,94242,1
133076,94243,0
133076,94244,1
133076,94245,1
133076,94751,0
133076,94752,0
133076,94753,1
133076,94754,1
133076,94755,0
133076,94756,0
133076,94757,0
133076,94924,0
133076,94925,1
133076,94926,0
133076,94927,0
133076,94928,0
133076,94929,0
133076,94930,0
133076,94931,1
133076,94932,1
133076,94933,1
133076,94961,1
133076,94962,1
133076,94963,0
133076,94964,1
133076,94965,1
133076,95472,0
133076,95473,1
133076,95474,1
133076,95475,1
133076,95476,0
133076,95477,0
133076,95478,0
133076,95644,0
133076,95645,1
133076,95646,1
133076,95647,1
133076,95648,1
133076,95649,1
133076,95650,1
133076,95651,1
133076,95652,1
133076,95682,1
133076,95683,1
133076,95684,1
133076,95685,1
133076,96192,0
133076,96193,1
133076,96194,1
133076,96195,1
133076,96196,1
133076,96197,0
133076,96198,0
133076,96363,0
133076,96364,0
133076,96365,1
133076,96367,1
133076,96368,1
133076,96369,1
133076,96370,1
133076,96403,1
133076,96404,1
133076,96912,0
133076,96913,0
133076,96914,0
133076,96915,1
133076,96916,1
133076,96917,1
133076,96918,0
133076,96919,0
133076,97080,0
133076,97081,0
133076,97082,0
133076,97083,0
133076,97084,0
133076,97085,1
133076,97633,0
133076,97634,0
133076,97635,0
133076,97636,1
133076,97637,1
133076,97638,0
133076,97639,0
133076,97799,0
133076,97800,1
133076,97801,0
133076,97802,0
133076,97803,0
133076,97804,0
133076,97805,1
133076,98354,0
133076,98355,0
133076,98356,1
133076,98357,1
133076,98358,0
133076,98359,0
133076,98513,0
133076,98514,0
133076,98515,0
133076,98520,1
133076,98521,1
133076,98522,0
133076,98523,1
133076,98524,0
133076,98525,1
133076,98526,1
133076,99075,0
133076,99076,1
133076,99077,1
133076,99078,0
133076,99079,0
133076,99232,0
133076,99233,0
133076,99234,1
133076,99235,1
133076,99236,1
133076,99240,1
133076,99241,1
133076,99242,1
133076,99243,1
133076,99244,0
133076,99245,1
133076,99246,1
133076,99289,1
133076,99290,1
133076,99291,1
133076,99292,1
133076,99795,0
133076,99796,1
133076,99797,1
133076,99798,1
133076,99799,0
133076,99800,0
133076,99952,0
133076,99953,1
133076,99954,0
133076,99955,0
133076,99956,1
133076,99962,1
133076,99963,1
133076,99964,0
133076,99965,1
133076,99966,1
133076,100009,1
133076,100010,0
133076,100011,1
133076,100012,1
133076,100515,0
133076,100516,1
133076,100517,1
133076,100518,1
133076,100519,1
133076,100520,0
133076,100521,0
133076,100672,1
133076,100673,1
133076,100674,1
133076,100675,1
133076,100676,1
133076,100682,1
133076,100683,1
133076,100684,0
133076,100685,0
133076,100686,1
133076,100687,1
133076,100729,1
133076,100730,1
133076,100731,0
133076,100732,1
133076,100733,1
133076,101235,0
133076,101236,1
133076,101237,1
133076,101238,1
133076,101239,1
133076,101240,0
133076,101241,0
133076,101242,0
133076,101393,1
133076,101394,1
133076,101395,1
133076,101401,1
133076,101402,1
133076,101403,1
133076,101404,0
133076,101405,0
133076,101406,1
133076,101407,1
133076,101449,1
133076,101450,1
133076,101451,0
133076,101452,1
133076,101453,1
133076,101955,0
133076,101956,0
133076,101957,0
133076,101958,1
133076,101959,1
133076,101960,0
133076,101961,0
133076,101962,0
133076,101963,0
133076,102120,1
133076,102121,1
133076,102122,1
133076,102123,0
133076,102124,0
133076,102125,1
133076,102126,1
133076,102170,1
133076,102171,1
133076,102172,1
133076,102173,1
133076,102174,1
133076,102675,0
133076,102676,0
133076,102677,0
133076,102678,0
133076,102679,1
133076,102681,0
133076,102682,0
133076,102683,0
133076,102840,1
133076,102841,1
133076,102842,0
133076,102843,0
133076,102844,0
133076,102845,0
133076,102846,1
133076,102847,1
133076,102890,1
133076,102891,1
133076,102892,0
133076,102893,1
133076,102894,1
133076,103397,0
133076,103398,0
133076,103399,1
133076,103400,1
133076,103401,1
133076,103402,0
133076,103403,0
133076,103404,0
133076,103560,1
133076,103561,0
133076,103562,0
133076,103563,0
133076,103564,0
133076,103565,0
133076,103566,1
133076,103567,1
133076,103610,1
133076,103611,1
133076,103612,0
133076,103613,1
133076,103614,1
133076,104118,0
133076,104119,0
133076,104120,0
133076,104121,1
133076,104122,0
133076,104123,0
133076,104124,0
133076,104125,0
133076,104264,1
133076,104265,1
133076,104266,1
133076,104279,1
133076,104280,1
133076,104281,0
133076,104285,0
133076,104286,1
133076,104287,1
133076,104330,1
133076,104331,1
133076,104332,0
133076,104333,1
133076,104334,1
133076,104838,0
133076,104839,0
133076,104840,0
133076,104841,0
133076,104842,0
133076,104843,0
133076,104844,0
133076,104845,0
133076,104982,1
133076,104983,0
133076,104984,0
133076,104985,0
133076,104986,1
133076,104987,1
133076,104988,1
133076,104999,1
133076,105e3,1
133076,105001,0
133076,105005,0
133076,105006,0
133076,105007,1
133076,105050,1
133076,105051,1
133076,105052,0
133076,105053,1
133076,105054,1
133076,105559,0
133076,105560,0
133076,105561,0
133076,105562,0
133076,105563,0
133076,105564,0
133076,105565,0
133076,105566,0
133076,105702,1
133076,105703,1
133076,105704,0
133076,105705,0
133076,105706,0
133076,105707,1
133076,105708,1
133076,105718,1
133076,105719,1
133076,105720,0
133076,105721,0
133076,105725,0
133076,105726,0
133076,105727,1
133076,105770,1
133076,105771,1
133076,105772,0
133076,105773,1
133076,105774,1
133076,106279,0
133076,106280,0
133076,106281,0
133076,106282,0
133076,106283,0
133076,106284,0
133076,106285,0
133076,106286,0
133076,106418,0
133076,106419,0
133076,106420,1
133076,106421,1
133076,106422,1
133076,106423,0
133076,106424,0
133076,106425,0
133076,106426,0
133076,106427,1
133076,106428,1
133076,106435,1
133076,106436,1
133076,106437,1
133076,106438,1
133076,106439,1
133076,106440,0
133076,106441,0
133076,106444,0
133076,106445,0
133076,106446,1
133076,106447,1
133076,106490,1
133076,106491,1
133076,106492,0
133076,106493,0
133076,106494,1
133076,106999,0
133076,107e3,0
133076,107001,0
133076,107002,0
133076,107003,0
133076,107004,0
133076,107005,0
133076,107006,0
133076,107137,0
133076,107138,0
133076,107139,0
133076,107140,1
133076,107141,1
133076,107142,1
133076,107143,0
133076,107144,1
133076,107145,1
133076,107146,1
133076,107147,1
133076,107154,1
133076,107155,1
133076,107156,1
133076,107157,1
133076,107158,1
133076,107159,1
133076,107160,0
133076,107164,0
133076,107165,1
133076,107166,1
133076,107167,1
133076,107210,1
133076,107211,1
133076,107212,0
133076,107213,0
133076,107214,1
133076,107720,0
133076,107721,0
133076,107722,0
133076,107723,0
133076,107724,0
133076,107725,0
133076,107726,0
133076,107858,0
133076,107859,0
133076,107860,1
133076,107861,1
133076,107862,1
133076,107863,1
133076,107864,1
133076,107865,1
133076,107874,1
133076,107875,1
133076,107876,0
133076,107877,1
133076,107878,1
133076,107879,1
133076,107880,0
133076,107881,0
133076,107883,0
133076,107884,0
133076,107885,0
133076,107886,1
133076,107887,1
133076,107888,1
133076,107930,1
133076,107931,1
133076,107932,0
133076,107933,1
133076,107934,1
133076,108441,0
133076,108442,0
133076,108443,0
133076,108444,0
133076,108445,0
133076,108446,0
133076,108578,0
133076,108579,0
133076,108580,0
133076,108581,1
133076,108582,1
133076,108583,1
133076,108584,1
133076,108594,1
133076,108595,1
133076,108596,1
133076,108597,1
133076,108598,1
133076,108599,1
133076,108600,0
133076,108601,0
133076,108602,0
133076,108604,0
133076,108605,0
133076,108606,0
133076,108607,0
133076,108608,0
133076,108609,0
133076,108610,1
133076,108611,1
133076,108649,1
133076,108650,1
133076,108651,1
133076,108652,0
133076,108653,1
133076,108654,1
133076,109163,0
133076,109164,0
133076,109165,0
133076,109166,0
133076,109167,0
133076,109299,0
133076,109300,0
133076,109301,1
133076,109315,1
133076,109316,1
133076,109317,1
133076,109319,1
133076,109320,1
133076,109321,0
133076,109322,0
133076,109324,0
133076,109325,0
133076,109326,0
133076,109327,0
133076,109328,0
133076,109329,0
133076,109330,1
133076,109331,1
133076,109368,1
133076,109369,1
133076,109370,1
133076,109371,0
133076,109372,1
133076,109373,1
133076,109884,0
133076,109885,0
133076,109886,0
133076,109887,0
133076,109907,1
133076,109908,1
133076,109909,1
133076,110019,0
133076,110020,0
133076,110021,1
133076,110039,1
133076,110040,1
133076,110041,0
133076,110042,0
133076,110043,0
133076,110044,0
133076,110045,0
133076,110046,0
133076,110047,0
133076,110048,0
133076,110049,0
133076,110050,0
133076,110051,1
133076,110088,1
133076,110089,1
133076,110090,0
133076,110091,1
133076,110092,1
133076,110093,1
133076,110605,0
133076,110606,0
133076,110607,0
133076,110624,1
133076,110625,1
133076,110626,1
133076,110627,1
133076,110628,1
133076,110629,1
133076,110630,1
133076,110631,1
133076,110739,0
133076,110740,0
133076,110741,1
133076,110759,1
133076,110760,1
133076,110761,0
133076,110762,0
133076,110763,0
133076,110764,0
133076,110765,0
133076,110766,0
133076,110767,0
133076,110768,0
133076,110769,0
133076,110770,1
133076,110771,1
133076,110772,1
133076,110808,1
133076,110809,1
133076,110810,1
133076,110811,1
133076,110812,1
133076,111326,0
133076,111327,0
133076,111328,0
133076,111341,1
133076,111342,1
133076,111343,1
133076,111344,1
133076,111345,1
133076,111346,1
133076,111347,0
133076,111348,0
133076,111349,0
133076,111350,0
133076,111351,1
133076,111435,0
133076,111436,0
133076,111437,0
133076,111459,0
133076,111460,0
133076,111461,1
133076,111479,1
133076,111480,0
133076,111481,0
133076,111482,0
133076,111483,0
133076,111484,0
133076,111485,0
133076,111486,0
133076,111487,0
133076,111488,0
133076,111489,0
133076,111490,0
133076,111491,0
133076,111492,1
133076,111493,1
133076,111528,1
133076,111529,0
133076,111530,1
133076,111531,1
133076,111532,1
133076,112047,0
133076,112048,0
133076,112060,1
133076,112061,1
133076,112062,0
133076,112063,0
133076,112064,0
133076,112065,0
133076,112066,0
133076,112067,0
133076,112068,0
133076,112069,0
133076,112070,0
133076,112071,1
133076,112154,1
133076,112155,0
133076,112156,0
133076,112157,0
133076,112158,0
133076,112179,0
133076,112180,0
133076,112181,1
133076,112198,1
133076,112199,0
133076,112200,0
133076,112201,0
133076,112202,0
133076,112203,0
133076,112204,0
133076,112205,0
133076,112206,0
133076,112207,0
133076,112208,0
133076,112209,0
133076,112210,0
133076,112211,0
133076,112212,0
133076,112213,1
133076,112249,1
133076,112250,1
133076,112251,1
133076,112780,0
133076,112781,0
133076,112782,0
133076,112783,0
133076,112784,0
133076,112785,0
133076,112786,0
133076,112787,0
133076,112788,0
133076,112789,1
133076,112790,1
133076,112791,1
133076,112874,1
133076,112875,0
133076,112876,0
133076,112877,0
133076,112878,0
133076,112899,0
133076,112900,0
133076,112901,1
133076,112908,1
133076,112909,1
133076,112910,0
133076,112911,1
133076,112912,1
133076,112913,0
133076,112914,0
133076,112915,0
133076,112917,1
133076,112918,1
133076,112919,0
133076,112920,0
133076,112921,0
133076,112922,0
133076,112923,0
133076,112924,0
133076,112925,0
133076,112926,0
133076,112927,0
133076,112928,0
133076,112929,0
133076,112930,0
133076,112931,0
133076,112932,0
133076,112933,1
133076,112934,1
133076,113503,0
133076,113504,0
133076,113505,1
133076,113506,1
133076,113507,1
133076,113508,1
133076,113509,1
133076,113594,1
133076,113595,0
133076,113596,0
133076,113597,0
133076,113598,0
133076,113617,0
133076,113618,0
133076,113619,0
133076,113620,0
133076,113621,1
133076,113627,1
133076,113628,1
133076,113629,0
133076,113630,0
133076,113631,0
133076,113632,1
133076,113633,0
133076,113634,0
133076,113635,0
133076,113637,1
133076,113638,0
133076,113639,0
133076,113640,0
133076,113641,0
133076,113642,0
133076,113643,0
133076,113644,0
133076,113645,0
133076,113646,0
133076,113647,0
133076,113648,0
133076,113649,0
133076,113650,0
133076,113651,0
133076,113652,0
133076,113653,1
133076,113654,1
133076,114223,0
133076,114224,0
133076,114225,1
133076,114314,1
133076,114315,0
133076,114316,0
133076,114317,0
133076,114318,0
133076,114329,0
133076,114336,0
133076,114337,0
133076,114338,0
133076,114339,0
133076,114340,0
133076,114347,1
133076,114348,1
133076,114349,0
133076,114350,0
133076,114351,1
133076,114352,0
133076,114353,0
133076,114354,0
133076,114356,0
133076,114357,0
133076,114358,0
133076,114359,0
133076,114360,0
133076,114361,0
133076,114362,0
133076,114363,0
133076,114364,0
133076,114365,0
133076,114366,0
133076,114367,0
133076,114368,0
133076,114369,0
133076,114370,0
133076,114371,0
133076,114372,0
133076,114373,1
133076,114374,1
133076,114397,1
133076,114399,1
133076,114400,1
133076,114401,1
133076,114402,1
133076,114943,0
133076,115034,0
133076,115035,0
133076,115036,0
133076,115037,0
133076,115038,0
133076,115048,0
133076,115049,0
133076,115050,0
133076,115051,0
133076,115054,0
133076,115055,0
133076,115056,0
133076,115057,0
133076,115058,0
133076,115059,0
133076,115060,1
133076,115067,1
133076,115068,0
133076,115069,1
133076,115070,0
133076,115071,0
133076,115072,1
133076,115073,1
133076,115074,0
133076,115075,1
133076,115076,1
133076,115077,0
133076,115078,0
133076,115079,0
133076,115080,0
133076,115081,0
133076,115082,0
133076,115083,0
133076,115084,0
133076,115085,0
133076,115086,0
133076,115087,0
133076,115088,0
133076,115089,0
133076,115090,0
133076,115091,0
133076,115092,0
133076,115093,0
133076,115094,1
133076,115095,1
133076,115115,1
133076,115116,1
133076,115117,1
133076,115118,1
133076,115119,1
133076,115120,0
133076,115121,1
133076,115122,1
133076,115123,1
133076,115754,1
133076,115755,0
133076,115756,0
133076,115757,0
133076,115758,0
133076,115768,0
133076,115769,0
133076,115770,0
133076,115771,0
133076,115773,0
133076,115774,0
133076,115775,0
133076,115776,0
133076,115777,0
133076,115778,0
133076,115779,0
133076,115780,1
133076,115787,0
133076,115788,0
133076,115789,0
133076,115790,0
133076,115791,1
133076,115792,0
133076,115793,1
133076,115794,1
133076,115795,1
133076,115796,0
133076,115797,0
133076,115798,0
133076,115799,0
133076,115800,1
133076,115801,1
133076,115802,1
133076,115803,0
133076,115804,0
133076,115805,0
133076,115806,0
133076,115807,0
133076,115808,0
133076,115809,0
133076,115810,0
133076,115811,0
133076,115812,0
133076,115813,0
133076,115814,1
133076,115815,1
133076,115835,1
133076,115836,1
133076,115837,0
133076,115838,1
133076,115839,1
133076,115840,0
133076,115841,1
133076,115842,0
133076,115843,1
133076,115859,1
133076,115860,1
133076,115861,1
133076,115862,1
133076,115865,1
133076,115866,1
133076,116474,1
133076,116475,0
133076,116476,0
133076,116477,0
133076,116487,0
133076,116488,0
133076,116489,0
133076,116490,0
133076,116491,0
133076,116492,0
133076,116493,0
133076,116494,0
133076,116495,0
133076,116496,0
133076,116497,0
133076,116498,0
133076,116499,0
133076,116500,1
133076,116507,1
133076,116508,0
133076,116509,1
133076,116510,1
133076,116511,1
133076,116513,1
133076,116514,1
133076,116515,0
133076,116516,0
133076,116517,0
133076,116518,0
133076,116519,1
133076,116520,1
133076,116521,1
133076,116522,1
133076,116523,1
133076,116524,1
133076,116525,1
133076,116526,0
133076,116527,0
133076,116528,0
133076,116529,1
133076,116530,0
133076,116531,0
133076,116532,0
133076,116533,0
133076,116534,1
133076,116535,1
133076,116555,1
133076,116556,0
133076,116557,0
133076,116558,1
133076,116559,1
133076,116560,1
133076,116561,1
133076,116562,1
133076,116563,1
133076,116578,1
133076,116579,1
133076,116580,1
133076,116581,1
133076,116582,1
133076,116583,1
133076,116584,1
133076,116585,1
133076,116586,1
133076,116587,1
133076,117194,1
133076,117195,0
133076,117196,0
133076,117197,0
133076,117207,0
133076,117208,0
133076,117209,0
133076,117210,0
133076,117211,0
133076,117212,0
133076,117213,0
133076,117214,0
133076,117215,0
133076,117216,0
133076,117217,0
133076,117218,0
133076,117219,0
133076,117228,0
133076,117229,0
133076,117230,1
133076,117233,1
133076,117234,0
133076,117235,0
133076,117236,0
133076,117237,0
133076,117238,1
133076,117239,1
133076,117240,0
133076,117241,1
133076,117242,1
133076,117243,1
133076,117244,1
133076,117245,1
133076,117246,1
133076,117247,0
133076,117248,0
133076,117249,0
133076,117250,0
133076,117251,0
133076,117253,0
133076,117254,1
133076,117255,1
133076,117268,1
133076,117269,1
133076,117270,1
133076,117271,1
133076,117275,0
133076,117276,0
133076,117277,1
133076,117278,1
133076,117281,1
133076,117282,1
133076,117294,1
133076,117295,1
133076,117296,1
133076,117297,0
133076,117298,0
133076,117299,1
133076,117300,0
133076,117301,0
133076,117302,1
133076,117303,0
133076,117304,0
133076,117305,0
133076,117306,1
133076,117307,1
133076,117914,1
133076,117915,1
133076,117916,0
133076,117917,0
133076,117918,0
133076,117926,0
133076,117927,0
133076,117928,0
133076,117929,0
133076,117930,0
133076,117931,0
133076,117932,0
133076,117933,0
133076,117934,0
133076,117935,0
133076,117936,0
133076,117937,0
133076,117938,0
133076,117939,0
133076,117953,1
133076,117954,0
133076,117955,0
133076,117956,0
133076,117957,0
133076,117958,1
133076,117959,1
133076,117961,1
133076,117962,1
133076,117963,1
133076,117964,1
133076,117965,0
133076,117966,0
133076,117968,0
133076,117969,0
133076,117973,0
133076,117974,0
133076,117975,1
133076,117988,1
133076,117989,1
133076,117990,0
133076,117991,1
133076,117992,1
133076,117995,0
133076,117996,0
133076,118007,1
133076,118008,1
133076,118009,1
133076,118010,0
133076,118013,1
133076,118014,0
133076,118015,1
133076,118016,0
133076,118017,0
133076,118018,0
133076,118019,1
133076,118020,1
133076,118021,1
133076,118022,1
133076,118023,1
133076,118024,0
133076,118025,1
133076,118026,1
133076,118027,1
133076,118634,1
133076,118635,1
133076,118636,0
133076,118637,0
133076,118638,0
133076,118639,0
133076,118645,0
133076,118646,0
133076,118647,0
133076,118648,0
133076,118649,0
133076,118650,0
133076,118651,0
133076,118652,0
133076,118653,0
133076,118654,0
133076,118655,0
133076,118656,0
133076,118657,0
133076,118658,0
133076,118659,0
133076,118672,1
133076,118673,1
133076,118674,0
133076,118675,0
133076,118676,0
133076,118677,0
133076,118678,0
133076,118679,1
133076,118682,1
133076,118683,1
133076,118684,1
133076,118685,0
133076,118686,0
133076,118687,0
133076,118688,0
133076,118689,0
133076,118693,0
133076,118694,0
133076,118695,1
133076,118707,1
133076,118708,1
133076,118709,0
133076,118710,0
133076,118711,1
133076,118712,1
133076,118726,1
133076,118727,1
133076,118728,1
133076,118729,1
133076,118730,0
133076,118733,0
133076,118734,1
133076,118735,1
133076,118736,0
133076,118737,0
133076,118738,0
133076,118739,0
133076,118740,0
133076,118741,1
133076,118742,1
133076,118743,1
133076,118744,0
133076,118745,1
133076,118746,1
133076,119355,1
133076,119356,0
133076,119357,0
133076,119358,0
133076,119359,0
133076,119360,0
133076,119364,0
133076,119365,0
133076,119366,0
133076,119367,0
133076,119368,0
133076,119369,0
133076,119370,0
133076,119371,0
133076,119372,0
133076,119373,0
133076,119374,0
133076,119375,0
133076,119376,0
133076,119377,0
133076,119378,0
133076,119379,0
133076,119391,1
133076,119392,1
133076,119393,0
133076,119394,0
133076,119395,0
133076,119396,0
133076,119397,0
133076,119398,0
133076,119399,1
133076,119400,1
133076,119401,1
133076,119402,1
133076,119403,1
133076,119404,0
133076,119405,0
133076,119406,0
133076,119407,0
133076,119408,0
133076,119409,0
133076,119412,0
133076,119413,0
133076,119414,0
133076,119415,1
133076,119427,1
133076,119428,1
133076,119429,0
133076,119430,0
133076,119431,1
133076,119432,1
133076,119446,1
133076,119447,1
133076,119448,0
133076,119449,0
133076,119450,0
133076,119453,0
133076,119454,1
133076,119455,1
133076,119456,1
133076,119457,1
133076,119458,1
133076,119459,0
133076,119460,1
133076,119461,1
133076,119462,1
133076,119463,0
133076,119464,0
133076,119465,0
133076,119466,1
133076,120076,1
133076,120077,0
133076,120078,0
133076,120079,0
133076,120080,0
133076,120081,0
133076,120084,0
133076,120085,0
133076,120086,0
133076,120087,0
133076,120088,0
133076,120089,0
133076,120090,0
133076,120091,0
133076,120092,0
133076,120093,0
133076,120094,0
133076,120095,0
133076,120096,0
133076,120097,0
133076,120098,0
133076,120099,0
133076,120110,1
133076,120111,0
133076,120112,0
133076,120113,0
133076,120114,0
133076,120115,0
133076,120116,0
133076,120117,0
133076,120118,0
133076,120119,1
133076,120120,1
133076,120121,1
133076,120122,0
133076,120123,0
133076,120124,0
133076,120125,0
133076,120126,1
133076,120127,1
133076,120128,0
133076,120129,0
133076,120131,0
133076,120132,0
133076,120133,0
133076,120134,1
133076,120135,1
133076,120147,1
133076,120148,1
133076,120149,0
133076,120150,1
133076,120151,1
133076,120167,0
133076,120168,1
133076,120169,1
133076,120170,1
133076,120173,1
133076,120174,1
133076,120175,1
133076,120176,1
133076,120177,1
133076,120178,1
133076,120179,0
133076,120180,1
133076,120181,1
133076,120182,1
133076,120183,1
133076,120184,0
133076,120185,1
133076,120186,0
133076,120796,0
133076,120797,0
133076,120798,0
133076,120799,0
133076,120800,0
133076,120801,0
133076,120804,0
133076,120805,0
133076,120806,0
133076,120807,0
133076,120808,0
133076,120809,0
133076,120810,0
133076,120811,0
133076,120812,0
133076,120813,0
133076,120814,0
133076,120815,0
133076,120816,0
133076,120817,0
133076,120818,0
133076,120819,0
133076,120820,0
133076,120821,1
133076,120830,0
133076,120831,0
133076,120832,0
133076,120833,0
133076,120836,0
133076,120837,0
133076,120838,0
133076,120839,1
133076,120840,1
133076,120841,0
133076,120842,0
133076,120843,0
133076,120844,0
133076,120845,0
133076,120846,1
133076,120847,1
133076,120848,1
133076,120849,0
133076,120851,0
133076,120852,0
133076,120853,0
133076,120854,1
133076,120855,1
133076,120867,1
133076,120868,1
133076,120869,1
133076,120870,1
133076,120888,1
133076,120889,1
133076,120894,1
133076,120895,1
133076,120897,1
133076,120898,1
133076,120899,0
133076,120900,0
133076,120901,1
133076,120903,1
133076,120904,1
133076,120905,1
133076,120906,1
133076,120907,1
133076,120908,1
133076,120909,1
133076,120910,1
133076,121516,0
133076,121517,0
133076,121518,0
133076,121519,0
133076,121520,0
133076,121521,0
133076,121525,0
133076,121526,0
133076,121527,0
133076,121528,0
133076,121529,0
133076,121530,0
133076,121531,0
133076,121532,0
133076,121533,0
133076,121534,0
133076,121535,0
133076,121536,0
133076,121537,0
133076,121538,0
133076,121539,0
133076,121540,0
133076,121541,0
133076,121542,0
133076,121544,0
133076,121545,0
133076,121549,0
133076,121550,0
133076,121551,0
133076,121552,0
133076,121553,0
133076,121556,0
133076,121557,0
